filepath,binary_label,transform_label,width,height,is_corrupted
data/RRDataset_original_train_val/train/real/real_003189.jpg,real,original,1056,704,False
data/RRDataset_original_train_val/train/real/real_001597.jpg,real,original,1440,1090,False
data/RRDataset_original_train_val/train/real/real_004506.jpg,real,original,735,1024,False
data/RRDataset_original_train_val/train/real/real_007634.jpg,real,original,2048,1365,False
data/RRDataset_original_train_val/train/real/real_004786.jpg,real,original,1024,682,False
data/RRDataset_original_train_val/train/real/real_005853.jpg,real,original,1024,678,False
data/RRDataset_original_train_val/train/real/real_004530.jpg,real,original,1024,1024,False
data/RRDataset_original_train_val/train/real/real_007422.jpg,real,original,1200,798,False
data/RRDataset_original_train_val/train/real/real_002302.jpg,real,original,1440,1087,False
data/RRDataset_original_train_val/train/real/real_009683.jpg,real,original,500,183,False
data/RRDataset_original_train_val/train/real/real_008918.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_002178.jpg,real,original,1440,1440,False
data/RRDataset_original_train_val/train/real/real_004187.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_007954.jpg,real,original,4000,6000,False
data/RRDataset_original_train_val/train/real/real_000125.jpg,real,original,1440,961,False
data/RRDataset_original_train_val/train/real/real_001384.jpg,real,original,1080,1080,False
data/RRDataset_original_train_val/train/real/real_005102.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_001952.jpg,real,original,1080,1080,False
data/RRDataset_original_train_val/train/real/real_003565.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_008101.jpg,real,original,2625,3937,False
data/RRDataset_original_train_val/train/real/real_001450.jpg,real,original,1440,958,False
data/RRDataset_original_train_val/train/real/real_008108.jpg,real,original,6000,4000,False
data/RRDataset_original_train_val/train/real/real_002559.jpg,real,original,1080,1080,False
data/RRDataset_original_train_val/train/real/real_002399.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_000951.jpg,real,original,1080,1080,False
data/RRDataset_original_train_val/train/real/real_008519.jpg,real,original,5400,3036,False
data/RRDataset_original_train_val/train/real/real_002200.jpg,real,original,1440,1075,False
data/RRDataset_original_train_val/train/real/real_002009.jpg,real,original,1080,1078,False
data/RRDataset_original_train_val/train/real/real_003482.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_000407.jpg,real,original,1440,961,False
data/RRDataset_original_train_val/train/real/real_000427.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_008972.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_000950.jpg,real,original,1080,1080,False
data/RRDataset_original_train_val/train/real/real_003014.jpg,real,original,1058,704,False
data/RRDataset_original_train_val/train/real/real_001341.jpg,real,original,826,758,False
data/RRDataset_original_train_val/train/real/real_002633.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_008812.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_000559.jpg,real,original,1440,1440,False
data/RRDataset_original_train_val/train/real/real_003795.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_006467.jpg,real,original,3500,2280,False
data/RRDataset_original_train_val/train/real/real_007603.jpg,real,original,1224,816,False
data/RRDataset_original_train_val/train/real/real_005207.jpg,real,original,1000,667,False
data/RRDataset_original_train_val/train/real/real_007101.jpg,real,original,1539,1026,False
data/RRDataset_original_train_val/train/real/real_003181.jpg,real,original,1056,704,False
data/RRDataset_original_train_val/train/real/real_004835.jpg,real,original,683,1024,False
data/RRDataset_original_train_val/train/real/real_004391.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_005757.jpg,real,original,1024,1024,False
data/RRDataset_original_train_val/train/real/real_003840.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_007427.jpg,real,original,1200,798,False
data/RRDataset_original_train_val/train/real/real_005223.jpg,real,original,1024,694,False
data/RRDataset_original_train_val/train/real/real_001567.jpg,real,original,1440,961,False
data/RRDataset_original_train_val/train/real/real_005480.jpg,real,original,739,1024,False
data/RRDataset_original_train_val/train/real/real_000824.jpg,real,original,640,640,False
data/RRDataset_original_train_val/train/real/real_000451.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_003203.jpg,real,original,1498,1000,False
data/RRDataset_original_train_val/train/real/real_003308.jpg,real,original,1024,685,False
data/RRDataset_original_train_val/train/real/real_002611.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_009040.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_007759.jpg,real,original,5657,3875,False
data/RRDataset_original_train_val/train/real/real_006128.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_007225.jpg,real,original,1200,804,False
data/RRDataset_original_train_val/train/real/real_006287.jpg,real,original,1334,1000,False
data/RRDataset_original_train_val/train/real/real_008060.jpg,real,original,4810,3608,False
data/RRDataset_original_train_val/train/real/real_006794.jpg,real,original,1000,1500,False
data/RRDataset_original_train_val/train/real/real_008329.jpg,real,original,6144,4096,False
data/RRDataset_original_train_val/train/real/real_000088.jpg,real,original,640,640,False
data/RRDataset_original_train_val/train/real/real_006315.jpg,real,original,3500,2264,False
data/RRDataset_original_train_val/train/real/real_006575.jpg,real,original,1000,1500,False
data/RRDataset_original_train_val/train/real/real_003020.jpg,real,original,1056,704,False
data/RRDataset_original_train_val/train/real/real_007539.jpg,real,original,2048,1365,False
data/RRDataset_original_train_val/train/real/real_005935.jpg,real,original,819,1024,False
data/RRDataset_original_train_val/train/real/real_007064.jpg,real,original,1071,801,False
data/RRDataset_original_train_val/train/real/real_008469.jpg,real,original,3696,2448,False
data/RRDataset_original_train_val/train/real/real_004666.jpg,real,original,1024,1024,False
data/RRDataset_original_train_val/train/real/real_001063.jpg,real,original,1080,1000,False
data/RRDataset_original_train_val/train/real/real_006559.jpg,real,original,1500,1000,False
data/RRDataset_original_train_val/train/real/real_006925.jpg,real,original,950,633,False
data/RRDataset_original_train_val/train/real/real_004039.jpg,real,original,683,1024,False
data/RRDataset_original_train_val/train/real/real_001376.jpg,real,original,640,640,False
data/RRDataset_original_train_val/train/real/real_006229.jpg,real,original,1335,1000,False
data/RRDataset_original_train_val/train/real/real_007382.jpg,real,original,1200,800,False
data/RRDataset_original_train_val/train/real/real_009422.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_006901.jpg,real,original,960,636,False
data/RRDataset_original_train_val/train/real/real_004088.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_001730.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_001861.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_006569.jpg,real,original,1000,1500,False
data/RRDataset_original_train_val/train/real/real_000222.jpg,real,original,1440,961,False
data/RRDataset_original_train_val/train/real/real_000467.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_008668.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_002979.jpg,real,original,1056,704,False
data/RRDataset_original_train_val/train/real/real_007311.jpg,real,original,1460,971,False
data/RRDataset_original_train_val/train/real/real_002311.jpg,real,original,1440,1083,False
data/RRDataset_original_train_val/train/real/real_001690.jpg,real,original,1440,1018,False
data/RRDataset_original_train_val/train/real/real_007165.jpg,real,original,1600,1067,False
data/RRDataset_original_train_val/train/real/real_005130.jpg,real,original,745,1024,False
data/RRDataset_original_train_val/train/real/real_002194.jpg,real,original,1440,1440,False
data/RRDataset_original_train_val/train/real/real_009388.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_000070.jpg,real,original,1440,962,False
data/RRDataset_original_train_val/train/real/real_000401.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_000294.jpg,real,original,1440,961,False
data/RRDataset_original_train_val/train/real/real_004928.jpg,real,original,1024,1024,False
data/RRDataset_original_train_val/train/real/real_003098.jpg,real,original,1056,704,False
data/RRDataset_original_train_val/train/real/real_006584.jpg,real,original,640,800,False
data/RRDataset_original_train_val/train/real/real_007736.jpg,real,original,1024,682,False
data/RRDataset_original_train_val/train/real/real_009833.jpg,real,original,500,333,False
data/RRDataset_original_train_val/train/real/real_000460.jpg,real,original,1440,961,False
data/RRDataset_original_train_val/train/real/real_005766.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_000597.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_000775.jpg,real,original,640,640,False
data/RRDataset_original_train_val/train/real/real_005603.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_001549.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_009932.jpg,real,original,500,333,False
data/RRDataset_original_train_val/train/real/real_000857.jpg,real,original,1080,1080,False
data/RRDataset_original_train_val/train/real/real_001140.jpg,real,original,1080,1080,False
data/RRDataset_original_train_val/train/real/real_003039.jpg,real,original,282,373,False
data/RRDataset_original_train_val/train/real/real_007605.jpg,real,original,1500,1000,False
data/RRDataset_original_train_val/train/real/real_009896.jpg,real,original,500,333,False
data/RRDataset_original_train_val/train/real/real_003892.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_000771.jpg,real,original,640,640,False
data/RRDataset_original_train_val/train/real/real_004305.jpg,real,original,1024,692,False
data/RRDataset_original_train_val/train/real/real_001090.jpg,real,original,1067,1067,False
data/RRDataset_original_train_val/train/real/real_001978.jpg,real,original,1080,737,False
data/RRDataset_original_train_val/train/real/real_001054.jpg,real,original,640,640,False
data/RRDataset_original_train_val/train/real/real_008195.jpg,real,original,6000,3310,False
data/RRDataset_original_train_val/train/real/real_000488.jpg,real,original,640,640,False
data/RRDataset_original_train_val/train/real/real_002686.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_002778.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_004848.jpg,real,original,992,662,False
data/RRDataset_original_train_val/train/real/real_000487.jpg,real,original,1440,810,False
data/RRDataset_original_train_val/train/real/real_007230.jpg,real,original,960,640,False
data/RRDataset_original_train_val/train/real/real_004118.jpg,real,original,1024,710,False
data/RRDataset_original_train_val/train/real/real_007283.jpg,real,original,1024,682,False
data/RRDataset_original_train_val/train/real/real_008876.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_001494.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_007969.jpg,real,original,2048,3072,False
data/RRDataset_original_train_val/train/real/real_009304.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_007231.jpg,real,original,1256,874,False
data/RRDataset_original_train_val/train/real/real_004393.jpg,real,original,1024,678,False
data/RRDataset_original_train_val/train/real/real_000574.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_003970.jpg,real,original,724,1024,False
data/RRDataset_original_train_val/train/real/real_007164.jpg,real,original,2048,1365,False
data/RRDataset_original_train_val/train/real/real_001398.jpg,real,original,640,640,False
data/RRDataset_original_train_val/train/real/real_008336.jpg,real,original,8736,5824,False
data/RRDataset_original_train_val/train/real/real_005272.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_003998.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_004260.jpg,real,original,892,1024,False
data/RRDataset_original_train_val/train/real/real_003489.jpg,real,original,1024,724,False
data/RRDataset_original_train_val/train/real/real_009338.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_007171.jpg,real,original,1600,1079,False
data/RRDataset_original_train_val/train/real/real_002021.jpg,real,original,1080,1078,False
data/RRDataset_original_train_val/train/real/real_000986.jpg,real,original,640,359,False
data/RRDataset_original_train_val/train/real/real_006452.jpg,real,original,1159,1500,False
data/RRDataset_original_train_val/train/real/real_002837.jpg,real,original,1440,1440,False
data/RRDataset_original_train_val/train/real/real_009141.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_004347.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_003411.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_000673.jpg,real,original,640,640,False
data/RRDataset_original_train_val/train/real/real_005247.jpg,real,original,1024,576,False
data/RRDataset_original_train_val/train/real/real_002887.jpg,real,original,939,704,False
data/RRDataset_original_train_val/train/real/real_001261.jpg,real,original,1080,1075,False
data/RRDataset_original_train_val/train/real/real_005284.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_007747.jpg,real,original,2048,1365,False
data/RRDataset_original_train_val/train/real/real_001256.jpg,real,original,947,1184,False
data/RRDataset_original_train_val/train/real/real_006469.jpg,real,original,1150,1500,False
data/RRDataset_original_train_val/train/real/real_001683.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_005747.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_009656.jpg,real,original,500,333,False
data/RRDataset_original_train_val/train/real/real_007417.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_008010.jpg,real,original,3024,4032,False
data/RRDataset_original_train_val/train/real/real_009987.jpg,real,original,500,750,False
data/RRDataset_original_train_val/train/real/real_007039.jpg,real,original,2299,1533,False
data/RRDataset_original_train_val/train/real/real_004854.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_007869.jpg,real,original,2479,3718,False
data/RRDataset_original_train_val/train/real/real_009008.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_006910.jpg,real,original,1600,1060,False
data/RRDataset_original_train_val/train/real/real_009486.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_006404.jpg,real,original,1500,971,False
data/RRDataset_original_train_val/train/real/real_009429.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_005366.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_009013.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_000624.jpg,real,original,1440,961,False
data/RRDataset_original_train_val/train/real/real_001283.jpg,real,original,753,753,False
data/RRDataset_original_train_val/train/real/real_008397.jpg,real,original,5184,3456,False
data/RRDataset_original_train_val/train/real/real_003051.jpg,real,original,1056,704,False
data/RRDataset_original_train_val/train/real/real_008700.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_003688.jpg,real,original,1024,576,False
data/RRDataset_original_train_val/train/real/real_006439.jpg,real,original,1159,1500,False
data/RRDataset_original_train_val/train/real/real_004448.jpg,real,original,1024,678,False
data/RRDataset_original_train_val/train/real/real_008504.jpg,real,original,3456,2304,False
data/RRDataset_original_train_val/train/real/real_004056.jpg,real,original,696,1024,False
data/RRDataset_original_train_val/train/real/real_004515.jpg,real,original,1024,734,False
data/RRDataset_original_train_val/train/real/real_009826.jpg,real,original,500,750,False
data/RRDataset_original_train_val/train/real/real_003322.jpg,real,original,752,1024,False
data/RRDataset_original_train_val/train/real/real_008732.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_004871.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_000351.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_001554.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_003422.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_006667.jpg,real,original,1159,1500,False
data/RRDataset_original_train_val/train/real/real_009133.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_009142.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_008343.jpg,real,original,6000,4122,False
data/RRDataset_original_train_val/train/real/real_001436.jpg,real,original,1440,1440,False
data/RRDataset_original_train_val/train/real/real_003672.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_009130.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_001555.jpg,real,original,1440,961,False
data/RRDataset_original_train_val/train/real/real_008186.jpg,real,original,8192,8192,False
data/RRDataset_original_train_val/train/real/real_000479.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_005009.jpg,real,original,1024,857,False
data/RRDataset_original_train_val/train/real/real_000799.jpg,real,original,640,640,False
data/RRDataset_original_train_val/train/real/real_008721.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_007733.jpg,real,original,2048,1365,False
data/RRDataset_original_train_val/train/real/real_002181.jpg,real,original,1080,811,False
data/RRDataset_original_train_val/train/real/real_009900.jpg,real,original,500,224,False
data/RRDataset_original_train_val/train/real/real_005847.jpg,real,original,750,1024,False
data/RRDataset_original_train_val/train/real/real_008879.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_009487.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_006114.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_001055.jpg,real,original,1080,1080,False
data/RRDataset_original_train_val/train/real/real_002507.jpg,real,original,1440,959,False
data/RRDataset_original_train_val/train/real/real_003043.jpg,real,original,1056,704,False
data/RRDataset_original_train_val/train/real/real_008764.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_005346.jpg,real,original,1024,678,False
data/RRDataset_original_train_val/train/real/real_000940.jpg,real,original,1080,1080,False
data/RRDataset_original_train_val/train/real/real_006771.jpg,real,original,1920,2881,False
data/RRDataset_original_train_val/train/real/real_003563.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_005378.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_006712.jpg,real,original,2334,3500,False
data/RRDataset_original_train_val/train/real/real_005290.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_001223.jpg,real,original,1080,1075,False
data/RRDataset_original_train_val/train/real/real_002134.jpg,real,original,1080,759,False
data/RRDataset_original_train_val/train/real/real_009112.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_009710.jpg,real,original,500,333,False
data/RRDataset_original_train_val/train/real/real_007606.jpg,real,original,1500,1000,False
data/RRDataset_original_train_val/train/real/real_009128.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_000650.jpg,real,original,640,640,False
data/RRDataset_original_train_val/train/real/real_001940.jpg,real,original,1080,848,False
data/RRDataset_original_train_val/train/real/real_003773.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_007147.jpg,real,original,1200,800,False
data/RRDataset_original_train_val/train/real/real_007729.jpg,real,original,1200,808,False
data/RRDataset_original_train_val/train/real/real_007930.jpg,real,original,4803,3202,False
data/RRDataset_original_train_val/train/real/real_005419.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_005937.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_001309.jpg,real,original,640,640,False
data/RRDataset_original_train_val/train/real/real_004321.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_002940.jpg,real,original,939,704,False
data/RRDataset_original_train_val/train/real/real_009735.jpg,real,original,500,750,False
data/RRDataset_original_train_val/train/real/real_006014.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_000075.jpg,real,original,1440,962,False
data/RRDataset_original_train_val/train/real/real_007194.jpg,real,original,900,600,False
data/RRDataset_original_train_val/train/real/real_007536.jpg,real,original,1770,1180,False
data/RRDataset_original_train_val/train/real/real_005708.jpg,real,original,1024,678,False
data/RRDataset_original_train_val/train/real/real_008389.jpg,real,original,5184,3456,False
data/RRDataset_original_train_val/train/real/real_009986.jpg,real,original,500,333,False
data/RRDataset_original_train_val/train/real/real_005379.jpg,real,original,1024,678,False
data/RRDataset_original_train_val/train/real/real_004564.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_003895.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_002231.jpg,real,original,1440,959,False
data/RRDataset_original_train_val/train/real/real_008654.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_007471.jpg,real,original,1600,1065,False
data/RRDataset_original_train_val/train/real/real_009816.jpg,real,original,500,333,False
data/RRDataset_original_train_val/train/real/real_007027.jpg,real,original,858,600,False
data/RRDataset_original_train_val/train/real/real_000406.jpg,real,original,1440,962,False
data/RRDataset_original_train_val/train/real/real_002015.jpg,real,original,1080,1080,False
data/RRDataset_original_train_val/train/real/real_004620.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_000416.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_008089.jpg,real,original,4200,4200,False
data/RRDataset_original_train_val/train/real/real_003854.jpg,real,original,1024,1024,False
data/RRDataset_original_train_val/train/real/real_000470.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_006490.jpg,real,original,1159,1500,False
data/RRDataset_original_train_val/train/real/real_009654.jpg,real,original,500,595,False
data/RRDataset_original_train_val/train/real/real_004044.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_004545.jpg,real,original,1024,1024,False
data/RRDataset_original_train_val/train/real/real_007712.jpg,real,original,2048,1365,False
data/RRDataset_original_train_val/train/real/real_009969.jpg,real,original,500,771,False
data/RRDataset_original_train_val/train/real/real_000393.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_000540.jpg,real,original,1296,730,False
data/RRDataset_original_train_val/train/real/real_004779.jpg,real,original,1024,682,False
data/RRDataset_original_train_val/train/real/real_009590.jpg,real,original,500,667,False
data/RRDataset_original_train_val/train/real/real_006576.jpg,real,original,2704,3500,False
data/RRDataset_original_train_val/train/real/real_005619.jpg,real,original,1024,698,False
data/RRDataset_original_train_val/train/real/real_005262.jpg,real,original,800,800,False
data/RRDataset_original_train_val/train/real/real_007595.jpg,real,original,945,599,False
data/RRDataset_original_train_val/train/real/real_008757.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_001397.jpg,real,original,901,901,False
data/RRDataset_original_train_val/train/real/real_007931.jpg,real,original,3840,2160,False
data/RRDataset_original_train_val/train/real/real_002908.jpg,real,original,528,704,False
data/RRDataset_original_train_val/train/real/real_009662.jpg,real,original,500,375,False
data/RRDataset_original_train_val/train/real/real_006693.jpg,real,original,1159,1500,False
data/RRDataset_original_train_val/train/real/real_009636.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_006373.jpg,real,original,640,425,False
data/RRDataset_original_train_val/train/real/real_003643.jpg,real,original,1000,667,False
data/RRDataset_original_train_val/train/real/real_000866.jpg,real,original,1080,1080,False
data/RRDataset_original_train_val/train/real/real_009073.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_008820.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_008085.jpg,real,original,5705,3803,False
data/RRDataset_original_train_val/train/real/real_001572.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_002368.jpg,real,original,1440,1440,False
data/RRDataset_original_train_val/train/real/real_001653.jpg,real,original,1440,1535,False
data/RRDataset_original_train_val/train/real/real_006025.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_000904.jpg,real,original,1080,1080,False
data/RRDataset_original_train_val/train/real/real_009394.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_000035.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_003969.jpg,real,original,735,1024,False
data/RRDataset_original_train_val/train/real/real_002449.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_006177.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_007854.jpg,real,original,4000,5176,False
data/RRDataset_original_train_val/train/real/real_009053.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_009660.jpg,real,original,500,326,False
data/RRDataset_original_train_val/train/real/real_003658.jpg,real,original,1024,797,False
data/RRDataset_original_train_val/train/real/real_006241.jpg,real,original,832,704,False
data/RRDataset_original_train_val/train/real/real_006590.jpg,real,original,1159,1500,False
data/RRDataset_original_train_val/train/real/real_003044.jpg,real,original,1056,704,False
data/RRDataset_original_train_val/train/real/real_002353.jpg,real,original,1440,1068,False
data/RRDataset_original_train_val/train/real/real_007726.jpg,real,original,2000,1500,False
data/RRDataset_original_train_val/train/real/real_001083.jpg,real,original,1080,1349,False
data/RRDataset_original_train_val/train/real/real_003143.jpg,real,original,1056,704,False
data/RRDataset_original_train_val/train/real/real_001306.jpg,real,original,1080,1080,False
data/RRDataset_original_train_val/train/real/real_008991.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_000243.jpg,real,original,612,612,False
data/RRDataset_original_train_val/train/real/real_004711.jpg,real,original,1024,682,False
data/RRDataset_original_train_val/train/real/real_008564.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_006233.jpg,real,original,1250,1000,False
data/RRDataset_original_train_val/train/real/real_002616.jpg,real,original,1440,1440,False
data/RRDataset_original_train_val/train/real/real_005571.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_004691.jpg,real,original,1000,666,False
data/RRDataset_original_train_val/train/real/real_003096.jpg,real,original,939,704,False
data/RRDataset_original_train_val/train/real/real_001428.jpg,real,original,1440,1800,False
data/RRDataset_original_train_val/train/real/real_009248.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_006343.jpg,real,original,2333,3500,False
data/RRDataset_original_train_val/train/real/real_003001.jpg,real,original,1056,704,False
data/RRDataset_original_train_val/train/real/real_009324.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_006992.jpg,real,original,2048,1365,False
data/RRDataset_original_train_val/train/real/real_009410.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_002271.jpg,real,original,1440,1440,False
data/RRDataset_original_train_val/train/real/real_004234.jpg,real,original,1024,1024,False
data/RRDataset_original_train_val/train/real/real_003056.jpg,real,original,1056,704,False
data/RRDataset_original_train_val/train/real/real_006134.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_003240.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_000937.jpg,real,original,891,891,False
data/RRDataset_original_train_val/train/real/real_001989.jpg,real,original,1080,797,False
data/RRDataset_original_train_val/train/real/real_000634.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_007024.jpg,real,original,900,600,False
data/RRDataset_original_train_val/train/real/real_005513.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_006601.jpg,real,original,1500,1000,False
data/RRDataset_original_train_val/train/real/real_005122.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_007309.jpg,real,original,1600,1065,False
data/RRDataset_original_train_val/train/real/real_008642.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_001689.jpg,real,original,1080,791,False
data/RRDataset_original_train_val/train/real/real_006015.jpg,real,original,900,900,False
data/RRDataset_original_train_val/train/real/real_002594.jpg,real,original,1440,960,False
data/RRDataset_original_train_val/train/real/real_002710.jpg,real,original,1440,996,False
data/RRDataset_original_train_val/train/real/real_003364.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_009327.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_003279.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_007011.jpg,real,original,2048,1365,False
data/RRDataset_original_train_val/train/real/real_005049.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_003826.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_006846.jpg,real,original,1000,1500,False
data/RRDataset_original_train_val/train/real/real_004916.jpg,real,original,1024,683,False
data/RRDataset_original_train_val/train/real/real_007095.jpg,real,original,1126,1690,False
data/RRDataset_original_train_val/train/real/real_002515.jpg,real,original,1440,1003,False
data/RRDataset_original_train_val/train/real/real_002297.jpg,real,original,1440,979,False
data/RRDataset_original_train_val/train/real/real_009048.jpg,real,original,512,512,False
data/RRDataset_original_train_val/train/real/real_002079.jpg,real,original,1080,860,False
data/RRDataset_original_train_val/train/real/real_002929.jpg,real,original,1056,704,False
